sku,product_name,category,unit_cost_usd,lead_time_days,supplier_risk,stock_on_hand,reorder_point,active,duplicate_marker
XRX-SKU-01214,Xerox VersaLink B625,device,8210.51,47,0.128,898,109,True,
XRX-SKU-01215,Xerox C410,software,13166.98,32,0.811,878,176,True,
XRX-SKU-01216,Xerox C410,toner,18278.16,12,0.265,359,200,True,
XRX-SKU-01217,Xerox PrimeLink C9070,spare_part,15533.2,49,0.813,362,188,True,
XRX-SKU-01218,Fuser 115R00138,device,11586.07,17,0.522,563,57,True,
XRX-SKU-01219,Toner 006R04399,spare_part,16879.93,40,0.577,165,215,True,
XRX-SKU-01220,Transfer Belt 001R00613,service,9651.34,3,0.834,879,61,True,
XRX-SKU-01221,Xerox C410,spare_part,5406.89,39,0.68,837,131,True,
XRX-SKU-01222,Xerox VersaLink B625,spare_part,10914.23,59,0.125,86,220,True,
XRX-SKU-01223,Xerox B315,device,12882.45,59,0.091,571,119,True,
XRX-SKU-01224,Transfer Belt 001R00613,service,16923.47,11,0.758,821,223,True,
XRX-SKU-01225,Xerox PrimeLink C9070,spare_part,11327.85,57,0.901,655,166,True,
XRX-SKU-01226,Fuser 115R00138,device,8757.89,17,0.753,343,260,True,
XRX-SKU-01227,Xerox AltaLink C8155,device,8466.55,37,0.102,769,94,True,
XRX-SKU-01228,Xerox B315,service,18170.69,5,0.832,258,159,True,
XRX-SKU-01229,Xerox VersaLink B625,spare_part,11551.83,52,0.804,615,16,True,
XRX-SKU-01230,Xerox C410,software,3565.06,24,0.088,257,11,True,
XRX-SKU-01231,Xerox AltaLink C8155,toner,18415.06,43,0.741,66,54,True,
XRX-SKU-01232,Xerox VersaLink B625,toner,11124.98,4,0.409,820,58,True,
XRX-SKU-01233,Xerox B315,software,18243.83,34,0.23,785,88,True,
XRX-SKU-01234,Xerox B315,service,18743.46,56,0.007,621,218,True,
XRX-SKU-01235,Xerox VersaLink B625,device,14531.57,19,0.174,598,12,True,
XRX-SKU-01236,Transfer Belt 001R00613,spare_part,17281.14,10,0.837,385,156,True,
XRX-SKU-01237,Xerox B315,device,1187.75,30,0.412,670,92,True,
XRX-SKU-01238,Transfer Belt 001R00613,service,3926.57,3,0.677,127,128,False,
XRX-SKU-01239,Transfer Belt 001R00613,service,6071.9,10,0.235,736,112,False,
XRX-SKU-01240,Xerox AltaLink C8155,toner,5425.04,27,0.259,463,237,True,
XRX-SKU-01241,Xerox PrimeLink C9070,toner,16994.0,24,0.891,105,221,True,
XRX-SKU-01242,Toner 006R04399,service,14005.13,32,0.494,157,155,True,
XRX-SKU-01243,Xerox VersaLink B625,service,14765.89,36,0.416,388,255,True,
XRX-SKU-01244,Xerox VersaLink B625,spare_part,8406.65,59,0.654,125,20,True,
XRX-SKU-01245,Fuser 115R00138,service,12062.45,59,0.447,380,57,True,
XRX-SKU-01246,Xerox C410,device,13547.26,24,0.446,616,176,True,
XRX-SKU-01247,Fuser 115R00138,spare_part,14772.4,15,0.439,676,247,True,
XRX-SKU-01248,Xerox PrimeLink C9070,spare_part,3508.82,36,0.351,835,250,True,
XRX-SKU-01249,Xerox C410,service,12227.38,2,0.059,807,215,True,
XRX-SKU-01250,Toner 006R04399,software,11081.43,38,0.722,741,119,True,
XRX-SKU-01251,Transfer Belt 001R00613,software,14601.53,7,0.835,773,113,True,
XRX-SKU-01252,Toner 006R04399,spare_part,12513.56,27,0.296,275,23,True,
XRX-SKU-01253,Fuser 115R00138,device,5434.3,26,0.275,897,53,True,
XRX-SKU-01254,Xerox VersaLink B625,device,12922.79,58,0.165,136,88,True,
XRX-SKU-01255,Transfer Belt 001R00613,device,5516.39,7,0.991,232,167,True,
XRX-SKU-01256,Xerox VersaLink B625,device,10676.64,35,0.332,202,219,True,
XRX-SKU-01257,Transfer Belt 001R00613,spare_part,6788.2,10,0.561,459,250,True,
XRX-SKU-01258,Transfer Belt 001R00613,device,2339.02,24,0.096,645,215,True,
XRX-SKU-01259,Xerox VersaLink B625,device,6143.22,30,0.245,674,144,True,
XRX-SKU-01260,Xerox AltaLink C8155,spare_part,15682.73,50,0.326,329,65,True,
XRX-SKU-01261,Xerox AltaLink C8155,toner,3215.45,49,0.152,554,175,True,
XRX-SKU-01262,Toner 006R04399,software,13134.29,47,0.148,771,197,True,
XRX-SKU-01263,Xerox AltaLink C8155,service,13071.19,38,0.321,422,70,True,
XRX-SKU-01264,Xerox C410,device,16053.74,52,0.806,500,162,True,
XRX-SKU-01265,Toner 006R04399,toner,5387.39,11,0.517,189,200,True,
XRX-SKU-01266,Transfer Belt 001R00613,toner,6627.35,6,0.268,820,18,True,
XRX-SKU-01267,Toner 006R04399,service,3764.18,58,0.138,876,134,True,
XRX-SKU-01268,Xerox VersaLink B625,device,4215.48,36,0.193,778,151,True,
XRX-SKU-01269,Xerox AltaLink C8155,spare_part,428.01,26,0.979,642,61,True,
XRX-SKU-01270,Xerox VersaLink B625,spare_part,14360.47,44,0.534,469,139,False,
XRX-SKU-01271,Xerox B315,toner,7201.09,3,0.165,862,34,True,
XRX-SKU-01272,Toner 006R04399,software,16331.9,42,0.963,757,64,True,
XRX-SKU-01273,Toner 006R04399,software,916.22,37,0.957,257,115,False,
XRX-SKU-01274,Xerox PrimeLink C9070,spare_part,5926.2,46,0.672,63,55,True,
XRX-SKU-01275,Xerox C410,toner,457.85,47,0.768,310,118,True,
XRX-SKU-01276,Xerox B315,software,10657.57,23,0.186,12,77,True,
XRX-SKU-01277,Toner 006R04399,toner,4201.83,10,0.085,404,116,True,
XRX-SKU-01278,Xerox PrimeLink C9070,device,11310.4,53,0.538,110,198,True,
XRX-SKU-01279,Xerox C410,spare_part,8738.47,45,0.857,191,175,True,
XRX-SKU-01280,Fuser 115R00138,spare_part,6661.32,29,0.835,706,233,True,
XRX-SKU-01281,Xerox VersaLink B625,service,2439.61,4,0.344,470,87,True,
XRX-SKU-01282,Xerox PrimeLink C9070,software,811.25,52,0.617,755,228,True,
XRX-SKU-01283,Xerox PrimeLink C9070,spare_part,17826.95,49,0.399,394,205,True,
XRX-SKU-01284,Xerox AltaLink C8155,spare_part,7154.71,17,0.418,820,44,True,
XRX-SKU-01285,Xerox VersaLink B625,service,6902.21,42,0.987,19,188,True,
XRX-SKU-01286,Xerox AltaLink C8155,software,6775.95,22,0.988,611,191,True,
XRX-SKU-01287,Xerox PrimeLink C9070,service,277.18,48,0.392,497,207,True,
XRX-SKU-01288,Xerox PrimeLink C9070,spare_part,2309.84,14,0.503,198,42,True,
XRX-SKU-01289,Xerox B315,device,11599.88,2,0.787,436,196,True,
XRX-SKU-01290,Xerox VersaLink B625,toner,14896.44,41,0.881,73,72,True,
XRX-SKU-01291,Transfer Belt 001R00613,toner,10741.23,29,0.375,289,91,True,
XRX-SKU-01292,Xerox C410,device,18734.87,33,0.287,613,220,True,
XRX-SKU-01293,Xerox VersaLink B625,toner,416.2,38,0.521,782,247,True,
XRX-SKU-01294,Toner 006R04399,device,11466.16,10,0.344,543,214,True,
XRX-SKU-01295,Xerox AltaLink C8155,toner,5224.51,29,0.874,191,82,True,
XRX-SKU-01296,Xerox AltaLink C8155,toner,8418.75,31,0.786,864,107,True,
XRX-SKU-01297,Xerox B315,software,2735.91,52,0.934,65,67,True,
XRX-SKU-01298,Xerox B315,service,1218.75,40,0.087,71,155,True,
XRX-SKU-01299,Transfer Belt 001R00613,spare_part,5767.91,25,0.266,488,108,True,
XRX-SKU-01300,Xerox AltaLink C8155,toner,9687.7,39,0.029,635,90,False,
XRX-SKU-01301,Xerox B315,toner,17009.29,52,0.225,777,233,True,
XRX-SKU-01302,Transfer Belt 001R00613,service,9062.74,17,0.562,410,58,True,
XRX-SKU-01303,Toner 006R04399,spare_part,10299.02,5,0.529,338,40,True,
XRX-SKU-01304,Transfer Belt 001R00613,spare_part,2413.41,13,0.852,806,65,True,
XRX-SKU-01305,Fuser 115R00138,spare_part,7385.33,12,0.746,744,60,True,
XRX-SKU-01306,Transfer Belt 001R00613,spare_part,7331.47,21,0.719,502,210,True,
XRX-SKU-01307,Transfer Belt 001R00613,software,8891.5,41,0.119,159,70,True,
XRX-SKU-01308,Toner 006R04399,service,16437.82,13,0.471,292,231,True,
XRX-SKU-01309,Xerox VersaLink B625,service,14474.12,50,0.052,209,239,True,
XRX-SKU-01310,Xerox AltaLink C8155,service,17657.52,60,0.708,558,14,True,
XRX-SKU-01311,Xerox VersaLink B625,software,16583.3,3,0.2,319,181,False,
XRX-SKU-01312,Xerox AltaLink C8155,service,9578.83,9,0.258,820,99,True,
XRX-SKU-01313,Transfer Belt 001R00613,software,13633.1,33,0.855,759,53,True,
XRX-SKU-01314,Xerox PrimeLink C9070,device,15680.29,7,0.57,32,108,True,
XRX-SKU-01315,Transfer Belt 001R00613,spare_part,4087.06,9,0.524,339,231,True,
XRX-SKU-01316,Xerox VersaLink B625,service,8974.89,53,0.064,487,71,True,
XRX-SKU-01317,Toner 006R04399,service,9563.12,8,0.44,27,249,True,
XRX-SKU-01318,Fuser 115R00138,toner,9161.41,7,0.017,236,35,True,
XRX-SKU-01319,Xerox B315,software,11247.98,20,0.131,491,70,True,
XRX-SKU-01320,Fuser 115R00138,spare_part,2174.25,44,0.568,536,223,False,
XRX-SKU-01321,Xerox AltaLink C8155,toner,1011.75,3,0.375,272,82,True,
XRX-SKU-01322,Xerox C410,spare_part,4607.19,30,0.33,681,184,True,
XRX-SKU-01323,Transfer Belt 001R00613,spare_part,1670.45,17,0.375,626,139,True,
XRX-SKU-01324,Xerox PrimeLink C9070,toner,945.87,54,0.751,718,28,True,
XRX-SKU-01325,Xerox B315,service,14364.24,22,0.456,887,170,True,
XRX-SKU-01326,Fuser 115R00138,toner,9537.65,54,0.939,529,25,True,
XRX-SKU-01327,Fuser 115R00138,toner,17911.69,4,0.298,810,200,True,
XRX-SKU-01328,Xerox VersaLink B625,spare_part,17604.8,47,0.256,495,154,True,
XRX-SKU-01329,Xerox PrimeLink C9070,toner,1026.97,24,0.343,628,61,True,
XRX-SKU-01330,Toner 006R04399,service,112.58,17,0.873,890,218,True,
XRX-SKU-01331,Fuser 115R00138,toner,10815.58,24,0.859,715,10,True,
XRX-SKU-01332,Xerox C410,service,15428.79,37,0.848,400,198,True,
XRX-SKU-01333,Fuser 115R00138,spare_part,3318.71,56,0.392,710,207,True,
XRX-SKU-01334,Xerox PrimeLink C9070,toner,4842.96,6,0.208,714,21,True,
XRX-SKU-01335,Xerox C410,spare_part,14514.82,40,0.938,476,15,True,
XRX-SKU-01336,Fuser 115R00138,spare_part,16859.06,32,0.084,124,211,True,
XRX-SKU-01337,Toner 006R04399,spare_part,6674.53,43,0.241,622,36,True,
XRX-SKU-01338,Xerox PrimeLink C9070,toner,4019.32,46,0.495,11,172,True,
XRX-SKU-01339,Transfer Belt 001R00613,spare_part,2495.42,11,0.061,300,239,True,
XRX-SKU-01340,Xerox VersaLink B625,toner,16360.03,5,0.363,505,72,True,
XRX-SKU-01341,Toner 006R04399,software,6519.52,53,0.164,242,252,True,
XRX-SKU-01342,Toner 006R04399,device,3789.15,11,0.824,412,85,True,
XRX-SKU-01343,Xerox PrimeLink C9070,toner,291.17,25,0.911,115,141,True,
XRX-SKU-01344,Xerox B315,toner,14412.26,24,0.76,762,254,True,
XRX-SKU-01345,Fuser 115R00138,software,17806.37,12,0.646,464,15,True,
XRX-SKU-01346,Xerox VersaLink B625,spare_part,9979.11,41,0.456,895,62,True,
XRX-SKU-01347,Xerox C410,software,5800.99,22,0.417,77,227,True,
XRX-SKU-01348,Xerox VersaLink B625,toner,15951.82,44,0.559,138,204,True,
XRX-SKU-01349,Xerox VersaLink B625,toner,17080.0,40,0.907,328,136,True,
XRX-SKU-01350,Fuser 115R00138,spare_part,11760.87,46,0.378,255,132,True,
XRX-SKU-01351,Transfer Belt 001R00613,device,10160.39,54,0.505,134,87,True,
XRX-SKU-01352,Xerox PrimeLink C9070,device,6152.67,49,0.628,33,104,True,
XRX-SKU-01353,Xerox VersaLink B625,spare_part,15394.56,38,0.482,316,64,True,
XRX-SKU-01354,Xerox AltaLink C8155,spare_part,6317.64,41,0.6,46,136,True,
XRX-SKU-01355,Fuser 115R00138,software,2882.97,14,0.621,598,153,True,
XRX-SKU-01356,Fuser 115R00138,software,482.63,59,0.562,632,255,False,
XRX-SKU-01357,Xerox AltaLink C8155,service,2688.37,9,0.053,12,127,True,
XRX-SKU-01358,Xerox PrimeLink C9070,device,543.56,51,0.225,508,143,True,
XRX-SKU-01359,Xerox PrimeLink C9070,software,6056.82,44,0.691,710,156,True,
XRX-SKU-01360,Xerox PrimeLink C9070,toner,6041.31,22,0.731,649,79,True,
XRX-SKU-01361,Xerox VersaLink B625,device,12434.96,5,0.5,272,119,True,
XRX-SKU-01362,Toner 006R04399,device,10158.96,11,0.95,835,160,True,
XRX-SKU-01363,Xerox VersaLink B625,toner,932.75,60,0.338,842,160,True,
XRX-SKU-01364,Fuser 115R00138,spare_part,13640.5,9,0.095,391,62,True,
XRX-SKU-01365,Transfer Belt 001R00613,service,7309.87,1,0.045,640,11,True,
XRX-SKU-01366,Xerox VersaLink B625,software,3395.21,17,0.971,72,225,True,
XRX-SKU-01367,Xerox PrimeLink C9070,toner,6251.94,38,0.242,630,139,True,
XRX-SKU-01368,Fuser 115R00138,toner,8942.69,11,0.554,379,12,True,
XRX-SKU-01369,Xerox C410,spare_part,9796.4,42,0.035,338,125,True,
XRX-SKU-01370,Xerox VersaLink B625,software,7349.06,18,0.023,105,232,True,
XRX-SKU-01371,Xerox B315,service,14215.62,37,0.559,893,31,True,
XRX-SKU-01372,Xerox VersaLink B625,service,1454.11,58,0.505,182,126,True,
XRX-SKU-01373,Xerox C410,spare_part,5224.06,17,0.696,527,36,False,
XRX-SKU-01374,Xerox AltaLink C8155,device,5347.79,42,0.39,50,100,True,
XRX-SKU-01375,Xerox B315,software,10411.58,35,0.416,102,25,True,
XRX-SKU-01376,Transfer Belt 001R00613,toner,2152.41,12,0.947,736,25,True,
XRX-SKU-01377,Fuser 115R00138,software,2419.81,5,0.892,344,119,True,
XRX-SKU-01378,Xerox C410,software,12461.13,38,0.904,789,206,True,
XRX-SKU-01379,Xerox B315,service,18333.98,10,0.708,765,193,True,
XRX-SKU-01380,Fuser 115R00138,device,16326.58,52,0.382,738,73,True,
XRX-SKU-01381,Transfer Belt 001R00613,toner,11595.38,55,0.064,365,129,True,
XRX-SKU-01382,Xerox B315,software,9167.48,49,0.967,209,62,True,
XRX-SKU-01383,Xerox C410,spare_part,8902.28,45,0.721,510,139,True,
XRX-SKU-01384,Transfer Belt 001R00613,spare_part,17164.22,37,0.916,815,92,True,
XRX-SKU-01385,Transfer Belt 001R00613,service,9763.68,17,0.773,666,124,True,
XRX-SKU-01386,Xerox PrimeLink C9070,software,8541.14,59,0.454,399,163,True,
XRX-SKU-01387,Xerox AltaLink C8155,spare_part,9996.76,56,0.658,218,62,True,
XRX-SKU-01388,Toner 006R04399,toner,2253.27,53,0.719,472,257,True,
XRX-SKU-01389,Transfer Belt 001R00613,service,33.02,57,0.68,770,211,True,
XRX-SKU-01390,Xerox C410,software,10360.03,14,0.56,477,204,True,
XRX-SKU-01391,Toner 006R04399,spare_part,14532.07,54,0.213,165,212,False,
XRX-SKU-01392,Xerox B315,toner,17324.29,5,0.031,456,107,True,
XRX-SKU-01393,Xerox B315,device,8279.33,23,0.102,624,85,True,
XRX-SKU-01394,Transfer Belt 001R00613,spare_part,14918.51,14,0.777,614,75,True,
XRX-SKU-01395,Xerox C410,toner,9257.35,52,0.811,582,184,True,
XRX-SKU-01396,Xerox B315,software,14315.09,28,0.941,143,178,True,
XRX-SKU-01397,Fuser 115R00138,software,7965.23,30,0.173,539,111,True,
XRX-SKU-01398,Xerox B315,toner,18635.4,20,0.402,817,92,True,
XRX-SKU-01399,Xerox C410,toner,782.58,26,0.055,25,146,True,
XRX-SKU-01400,Toner 006R04399,spare_part,17271.21,52,0.067,616,133,True,
XRX-SKU-01401,Xerox B315,device,12124.41,5,0.383,726,163,True,
XRX-SKU-01402,Xerox VersaLink B625,service,10065.62,26,0.136,645,42,True,
XRX-SKU-01403,Xerox B315,spare_part,5846.75,56,0.469,46,198,True,
XRX-SKU-01404,Xerox PrimeLink C9070,toner,4579.85,46,0.513,447,12,True,
XRX-SKU-01405,Xerox AltaLink C8155,software,5103.5,46,0.852,630,224,True,
XRX-SKU-01406,Transfer Belt 001R00613,toner,13034.93,34,0.291,52,147,True,
XRX-SKU-01407,Xerox C410,spare_part,5311.85,31,0.274,622,211,True,
XRX-SKU-01408,Toner 006R04399,toner,16418.43,56,0.38,622,129,True,
XRX-SKU-01409,Xerox PrimeLink C9070,software,17290.86,26,0.75,497,108,True,
XRX-SKU-01410,Xerox VersaLink B625,software,4376.13,54,0.007,695,122,True,
XRX-SKU-01411,Xerox PrimeLink C9070,toner,11660.67,50,0.031,765,100,True,
XRX-SKU-01412,Toner 006R04399,device,3508.36,51,0.849,126,185,True,
XRX-SKU-01413,Toner 006R04399,device,11895.94,30,0.219,708,96,True,
XRX-SKU-01414,Xerox C410,service,3814.95,43,0.896,703,99,True,
XRX-SKU-01415,Xerox AltaLink C8155,device,10566.04,2,0.555,185,113,True,
XRX-SKU-01416,Xerox PrimeLink C9070,device,3489.03,39,0.011,406,121,True,
XRX-SKU-01417,Toner 006R04399,spare_part,5262.7,60,0.347,55,16,True,
XRX-SKU-01418,Xerox B315,toner,9206.79,57,0.78,712,116,True,
XRX-SKU-01419,Xerox C410,service,17376.35,56,0.543,608,97,True,
XRX-SKU-01420,Xerox VersaLink B625,software,16168.98,21,0.714,841,197,True,
XRX-SKU-01421,Toner 006R04399,toner,11760.12,10,0.936,16,234,True,
XRX-SKU-01422,Fuser 115R00138,spare_part,13074.17,38,0.363,398,254,True,
XRX-SKU-01423,Transfer Belt 001R00613,device,14433.91,10,0.309,485,142,True,
XRX-SKU-01424,Xerox C410,toner,12907.56,56,0.055,289,106,True,
XRX-SKU-01425,Xerox VersaLink B625,spare_part,18549.45,43,0.823,69,115,True,
XRX-SKU-01426,Xerox C410,toner,10153.79,6,0.755,685,188,True,
XRX-SKU-01427,Xerox B315,spare_part,15130.3,20,0.543,529,186,True,
XRX-SKU-01428,Xerox VersaLink B625,software,8668.92,48,0.607,447,180,True,
XRX-SKU-01429,Toner 006R04399,service,18591.0,13,0.938,447,218,True,
XRX-SKU-01430,Fuser 115R00138,software,16433.27,21,0.171,218,116,True,
XRX-SKU-01431,Xerox PrimeLink C9070,spare_part,4075.33,50,0.883,353,230,True,
XRX-SKU-01432,Xerox VersaLink B625,spare_part,17121.57,26,0.794,700,191,True,
XRX-SKU-01433,Xerox VersaLink B625,software,8108.87,49,0.006,523,166,True,
XRX-SKU-01434,Toner 006R04399,device,12142.33,19,0.081,100,131,True,
XRX-SKU-01435,Xerox PrimeLink C9070,toner,2180.76,24,0.905,335,258,True,
XRX-SKU-01436,Fuser 115R00138,spare_part,2692.27,38,0.446,323,58,True,
XRX-SKU-01437,Xerox AltaLink C8155,device,1300.13,29,0.686,506,221,True,
XRX-SKU-01438,Xerox PrimeLink C9070,device,12815.02,39,0.656,55,210,True,
XRX-SKU-01439,Xerox VersaLink B625,spare_part,2562.97,5,0.785,356,74,True,
XRX-SKU-01440,Xerox VersaLink B625,toner,11455.21,3,0.456,444,59,True,
XRX-SKU-01441,Xerox AltaLink C8155,spare_part,4600.39,2,0.64,629,42,True,
XRX-SKU-01442,Fuser 115R00138,spare_part,12045.02,21,0.926,414,219,True,
XRX-SKU-01443,Transfer Belt 001R00613,spare_part,12968.12,39,0.339,762,40,True,
XRX-SKU-01444,Xerox PrimeLink C9070,software,9653.83,18,0.318,792,114,True,
XRX-SKU-01445,Xerox PrimeLink C9070,software,3807.99,36,0.098,675,72,True,
XRX-SKU-01446,Xerox AltaLink C8155,device,2715.51,1,0.82,159,187,True,
XRX-SKU-01447,Xerox B315,service,4655.47,33,0.793,304,137,True,
XRX-SKU-01448,Toner 006R04399,toner,17250.12,60,0.298,286,167,False,
XRX-SKU-01449,Toner 006R04399,device,4081.89,23,0.571,328,203,True,
XRX-SKU-01450,Transfer Belt 001R00613,spare_part,10477.02,36,0.023,725,234,True,
XRX-SKU-01451,Fuser 115R00138,spare_part,8695.21,40,0.803,415,236,True,
XRX-SKU-01452,Xerox AltaLink C8155,service,5608.12,39,0.411,830,89,False,
XRX-SKU-01453,Xerox AltaLink C8155,toner,15995.23,46,0.615,409,103,True,
XRX-SKU-01454,Xerox AltaLink C8155,software,3749.66,44,0.64,895,76,True,
XRX-SKU-01455,Fuser 115R00138,software,15114.81,18,0.224,463,46,True,
XRX-SKU-01456,Fuser 115R00138,spare_part,14026.78,41,0.705,506,41,True,
XRX-SKU-01457,Xerox AltaLink C8155,service,4256.77,46,0.343,802,160,True,
XRX-SKU-01458,Xerox AltaLink C8155,device,9891.63,44,0.906,841,128,True,
XRX-SKU-01459,Xerox VersaLink B625,service,11296.52,49,0.667,499,58,True,
XRX-SKU-01460,Xerox VersaLink B625,service,12801.6,41,0.144,341,23,True,
XRX-SKU-01461,Xerox PrimeLink C9070,spare_part,13097.9,44,0.851,75,49,True,
XRX-SKU-01462,Xerox VersaLink B625,software,190.13,3,0.989,372,129,True,
XRX-SKU-01463,Xerox C410,toner,1943.1,28,0.882,889,98,True,
XRX-SKU-01464,Transfer Belt 001R00613,toner,2854.2,56,0.171,657,242,True,
XRX-SKU-01465,Xerox C410,software,1302.96,30,0.082,772,20,True,
XRX-SKU-01466,Transfer Belt 001R00613,software,13901.74,57,0.141,762,233,True,
XRX-SKU-01467,Toner 006R04399,device,218.56,31,0.495,580,80,True,
XRX-SKU-01468,Fuser 115R00138,software,802.26,48,0.661,596,109,True,
XRX-SKU-01469,Xerox AltaLink C8155,service,12520.17,54,0.556,894,125,True,
XRX-SKU-01470,Toner 006R04399,toner,1769.25,37,0.692,575,228,True,
XRX-SKU-01471,Xerox B315,service,13339.94,8,0.244,514,41,False,
XRX-SKU-01472,Xerox AltaLink C8155,spare_part,1812.37,29,0.262,822,76,True,
XRX-SKU-01473,Xerox PrimeLink C9070,software,11314.35,6,0.982,463,136,True,
XRX-SKU-01474,Transfer Belt 001R00613,spare_part,11989.2,44,0.574,214,134,True,
XRX-SKU-01475,Toner 006R04399,spare_part,17124.06,4,0.059,92,178,True,
XRX-SKU-01476,Xerox AltaLink C8155,service,14064.76,10,0.538,677,18,True,
XRX-SKU-01477,Transfer Belt 001R00613,device,619.34,29,0.522,569,157,True,
XRX-SKU-01478,Toner 006R04399,spare_part,4449.74,31,0.065,37,114,False,
XRX-SKU-01479,Transfer Belt 001R00613,software,504.67,33,0.989,103,183,True,
XRX-SKU-01480,Xerox PrimeLink C9070,spare_part,3353.55,49,0.416,677,149,True,
XRX-SKU-01481,Xerox C410,service,447.25,39,0.279,702,70,True,
XRX-SKU-01482,Xerox B315,toner,8028.86,17,0.873,486,226,True,
XRX-SKU-01483,Fuser 115R00138,toner,16871.78,46,0.894,463,236,True,
XRX-SKU-01484,Xerox C410,service,18007.9,8,0.199,123,208,True,
XRX-SKU-01485,Toner 006R04399,software,10863.57,30,0.292,40,223,True,
XRX-SKU-01486,Toner 006R04399,service,16035.73,60,0.965,425,112,True,
XRX-SKU-01487,Fuser 115R00138,spare_part,11245.3,18,0.136,212,118,True,
XRX-SKU-01488,Xerox VersaLink B625,software,17289.58,31,0.067,759,12,True,
XRX-SKU-01489,Transfer Belt 001R00613,software,480.49,11,0.173,279,135,True,
XRX-SKU-01490,Transfer Belt 001R00613,device,17766.9,18,0.469,858,67,True,
XRX-SKU-01491,Transfer Belt 001R00613,spare_part,13563.54,27,0.436,541,10,True,
XRX-SKU-01492,Transfer Belt 001R00613,service,4102.1,13,0.697,819,148,True,
XRX-SKU-01493,Xerox C410,software,345.06,42,0.314,143,78,True,
XRX-SKU-01494,Transfer Belt 001R00613,service,9248.61,45,0.724,253,48,True,
XRX-SKU-01495,Xerox PrimeLink C9070,spare_part,2570.64,30,0.514,636,50,True,
XRX-SKU-01496,Xerox B315,service,10291.17,49,0.291,24,173,False,
XRX-SKU-01497,Xerox B315,software,7710.67,1,0.798,340,258,True,
XRX-SKU-01498,Xerox VersaLink B625,spare_part,17972.53,48,0.137,836,37,True,
XRX-SKU-01499,Xerox C410,service,15626.32,15,0.781,449,45,True,
XRX-SKU-01500,Xerox C410,device,7990.33,43,0.564,845,34,False,
XRX-SKU-01501,Toner 006R04399,toner,13599.34,37,0.86,30,55,True,
XRX-SKU-01502,Xerox VersaLink B625,spare_part,3011.61,50,0.952,89,194,False,
XRX-SKU-01503,Xerox VersaLink B625,spare_part,4121.73,45,0.677,482,201,True,
XRX-SKU-01504,Xerox C410,service,1781.09,34,0.099,297,19,True,
XRX-SKU-01505,Xerox VersaLink B625,software,11892.34,48,0.358,209,229,True,
XRX-SKU-01506,Fuser 115R00138,service,8713.08,3,0.382,480,199,True,
XRX-SKU-01507,Toner 006R04399,software,14162.0,49,0.552,395,84,True,
XRX-SKU-01508,Xerox VersaLink B625,toner,18592.49,35,0.365,818,101,True,
XRX-SKU-01509,Xerox B315,service,5156.37,14,0.569,596,45,True,
XRX-SKU-01510,Toner 006R04399,service,11546.65,47,0.712,838,151,False,
XRX-SKU-01511,Xerox B315,software,14681.33,24,0.298,14,117,True,
XRX-SKU-01512,Fuser 115R00138,service,7995.74,35,0.918,555,172,True,
XRX-SKU-01513,Xerox PrimeLink C9070,software,1854.95,51,0.276,450,70,True,
XRX-SKU-01514,Toner 006R04399,service,11856.48,46,0.96,820,215,True,
XRX-SKU-01515,Toner 006R04399,toner,1618.16,2,0.579,492,219,True,
XRX-SKU-01516,Xerox VersaLink B625,device,17720.01,36,0.388,340,238,True,
XRX-SKU-01517,Toner 006R04399,toner,1500.05,24,0.215,235,11,True,
XRX-SKU-01518,Fuser 115R00138,toner,4861.06,28,0.389,409,184,True,
XRX-SKU-01519,Xerox AltaLink C8155,service,5867.11,16,0.045,3,259,True,
XRX-SKU-01520,Xerox AltaLink C8155,spare_part,10558.35,22,0.74,610,108,True,
